2,1,0,2,2,2,1,2,0,1,0,2,1,1,1,-103.70118
1,0,2,0,0,6,0,1,2,1,0,2,1,1,1,-101.51095
1,1,1,0,2,4,0,1,2,1,0,2,2,1,0,-101.23089
1,2,0,0,4,2,0,0,3,1,0,2,1,0,2,-104.15536
0,0,3,2,0,4,2,0,1,2,0,1,1,1,1,-99.06233
1,1,1,2,4,0,2,1,0,0,2,1,1,1,1,-103.52316
2,1,0,2,2,2,3,0,0,1,0,2,3,0,0,-91.29334
1,0,2,0,0,6,0,3,0,1,0,2,1,1,1,-103.79056
1,1,1,0,2,4,2,0,1,1,0,2,2,0,1,-96.37826
2,0,1,2,2,2,0,0,3,1,2,0,0,1,2,-103.71604
1,1,1,4,2,0,2,1,0,2,0,1,1,1,1,-98.64519
2,0,1,6,0,0,0,1,2,2,0,1,1,2,0,-98.38214
0,0,3,0,0,6,2,0,1,0,0,3,0,1,2,-104.20915
2,0,1,4,0,2,2,1,0,1,0,2,0,3,0,-103.29567
0,3,0,0,4,2,3,0,0,0,1,2,2,1,0,-106.23697
1,1,1,2,2,2,2,1,0,3,0,0,0,1,2,-101.41991
2,1,0,4,0,2,0,1,2,0,1,2,1,1,1,-101.04429
1,1,1,4,2,0,0,1,2,2,0,1,0,1,2,-104.10921
1,2,0,0,6,0,2,1,0,1,2,0,1,1,1,-106.06353
2,1,0,2,2,2,2,0,1,1,0,2,0,1,2,-101.17408
1,2,0,3,3,0,0,0,6,2,1,0,0,0,1,-104.06985
1,2,0,3,3,0,0,2,4,2,1,0,0,0,1,-106.28213
1,2,0,2,4,0,2,0,4,3,0,0,0,0,1,-101.55155
0,1,2,0,2,4,0,0,3,0,3,0,0,2,1,-114.51586
0,1,2,0,2,4,0,1,2,0,3,0,0,2,1,-114.49044
0,1,2,0,2,4,0,2,1,0,3,0,0,2,1,-116.73575
0,1,2,0,2,4,0,3,0,0,3,0,0,2,1,-116.68011
0,1,2,0,2,4,2,0,1,0,3,0,0,2,1,-111.49319
0,1,2,0,2,4,2,1,0,0,3,0,0,2,1,-111.55737
0,3,0,0,6,0,2,1,0,0,3,0,0,1,2,-113.94621
0,3,0,0,6,0,2,0,1,0,3,0,0,1,2,-113.90162
0,3,0,0,6,0,0,3,0,0,3,0,0,1,2,-119.02021
0,3,0,0,6,0,0,2,1,0,3,0,0,1,2,-119.04694
0,3,0,0,6,0,0,1,2,0,3,0,0,1,2,-116.86242
0,3,0,0,6,0,0,0,3,0,3,0,0,1,2,-116.88972
0,2,1,0,4,2,0,0,3,0,3,0,0,2,1,-116.80472
0,2,1,0,4,2,0,1,2,0,3,0,0,2,1,-116.80913
0,2,1,0,4,2,0,2,1,0,3,0,0,2,1,-118.99761
0,2,1,0,4,2,0,3,0,0,3,0,0,2,1,-118.99785
0,2,1,0,4,2,2,0,1,0,3,0,0,2,1,-113.76645
3,0,0,6,0,0,3,0,0,3,0,0,3,0,0,-83.9182
3,0,0,4,0,2,3,0,0,1,0,2,3,0,0,-86.29379
3,0,0,6,0,0,2,0,1,3,0,0,2,0,1,-86.21351
3,0,0,6,0,0,2,0,1,3,0,0,0,1,2,-93.34519
3,0,0,6,0,0,2,0,1,3,0,0,0,0,3,-91.19938
3,0,0,6,0,0,2,0,1,3,0,0,0,2,1,-95.42158
3,0,0,6,0,0,2,1,0,3,0,0,2,1,0,-88.39221
3,0,0,4,0,2,3,0,0,1,0,2,2,0,1,-88.66506
3,0,0,4,0,2,3,0,0,1,0,2,2,1,0,-90.84204
3,0,0,6,0,0,1,0,2,3,0,0,3,0,0,-86.35608
3,0,0,6,0,0,3,0,0,3,0,0,2,0,1,-86.27177
3,0,0,6,0,0,3,0,0,3,0,0,2,1,0,-88.41624
3,0,0,6,0,0,2,0,1,3,0,0,1,0,2,-88.7087
3,0,0,6,0,0,2,0,1,3,0,0,1,1,1,-90.89513
3,0,0,6,0,0,2,1,0,3,0,0,1,1,1,-90.88804
3,0,0,6,0,0,2,1,0,3,0,0,1,2,0,-93.03677
3,0,0,6,0,0,2,1,0,3,0,0,0,1,2,-93.39831
3,0,0,6,0,0,2,1,0,3,0,0,0,3,0,-97.60038
3,0,0,6,0,0,2,1,0,3,0,0,0,2,1,-95.53379
