0,0,3,0,0,6,1,0,2,0,0,3,3,0,0,-93.69968
1,0,2,0,0,6,3,0,0,1,0,2,2,0,1,-90.98756
0,0,3,0,2,4,1,0,2,0,2,1,1,0,2,-101.54307
0,2,1,0,2,4,0,2,1,0,1,2,0,0,3,-109.09019
1,0,2,2,2,2,0,2,1,0,2,1,0,0,3,-103.55614
3,0,0,4,0,2,0,0,3,1,0,2,0,0,3,-92.90389
2,0,1,4,2,0,0,0,3,0,2,1,0,0,3,-98.21548
2,0,1,4,0,2,0,0,3,0,0,3,0,0,3,-95.87615
2,0,1,2,2,2,0,2,1,1,2,0,0,0,3,-100.5426
1,0,2,4,0,2,0,2,1,2,0,1,0,0,3,-98.30799
3,0,0,4,0,2,2,0,1,1,0,2,0,0,3,-90.23595
0,0,3,2,0,4,3,0,0,2,0,1,1,2,0,-97.98019
1,1,1,2,0,4,0,2,1,0,1,2,0,0,3,-103.64618
1,1,1,2,2,2,0,0,3,3,0,0,0,0,3,-98.71241
1,1,1,2,2,2,2,0,1,0,0,3,0,0,3,-98.69581
0,1,2,0,4,2,0,2,1,0,2,1,0,0,3,-109.01752
1,1,1,2,2,2,2,0,1,0,3,0,0,0,3,-100.8932
0,0,3,0,0,6,2,1,0,0,0,3,0,3,0,-105.91566
0,1,2,0,0,6,2,1,0,0,1,2,1,2,0,-103.36213
0,1,2,0,2,4,3,0,0,0,3,0,2,1,0,-100.55473
0,1,2,0,0,6,0,1,2,0,1,2,2,1,0,-100.87095
